Incident energy,MT=1 : (n,total),MT=2 : (z,elastic),MT=102 : (z,?)
Incident energy,,,
Incident energy,?(E),?(E),?(E)
12462.0,3.630549,3.629695,8.538624E-4
12462.39,3.630421,3.629606,8.150607E-4
12463.18,3.63018,3.629426,7.541688E-4
12463.97,3.629955,3.629246,7.086704E-4
12465.54,3.629534,3.62889,6.43829E-4
12467.12,3.62913,3.628531,5.982325E-4
12468.7,3.628738,3.628173,5.644186E-4
12470.28,3.628354,3.627816,5.3844E-4
12471.85,3.627979,3.627461,5.181096E-4
12475.01,3.627235,3.626747,4.883131E-4
12478.16,3.626503,3.626035,4.678924E-4
12484.46,3.625055,3.624613,4.419513E-4
12490.93,3.623581,3.623154,4.269281E-4
12497.4,3.622112,3.621695,4.174856E-4
12510.33,3.619185,3.618779,4.063473E-4
12529.1,3.614948,3.614549,3.98888E-4
12547.86,3.610719,3.610323,3.963592E-4
12585.38,3.602265,3.601872,3.927308E-4
12660.42,3.585368,3.584979,3.891963E-4
12810.5,3.551593,3.551206,3.870498E-4
13110.67,3.484072,3.483686,3.856349E-4
14249.25,3.226363,3.225974,3.893504E-4
15387.82,2.96186,2.961455,4.04773E-4
16526.39,2.684811,2.684377,4.338227E-4
17095.68,2.539649,2.539194,4.547414E-4
17380.32,2.464596,2.464127,4.686269E-4
17522.64,2.426543,2.426063,4.798874E-4
17593.8,2.407402,2.406914,4.877997E-4
17629.38,2.397765,2.397268,4.967391E-4
17664.96,2.388108,2.38759,5.175597E-4
17680.49,2.383892,2.383355,5.37757E-4
17688.25,2.38179,2.381236,5.543211E-4
17696.01,2.379692,2.379114,5.780288E-4
17704.1,2.377517,2.376899,6.178506E-4
17708.15,2.376437,2.375789,6.479429E-4
17712.19,2.37537,2.374681,6.889011E-4
17716.24,2.374316,2.373568,7.478534E-4
17718.26,2.3738,2.373012,7.875219E-4
17720.28,2.373293,2.372456,8.37042E-4
17722.3,2.3728,2.3719,9.000681E-4
17724.32,2.372325,2.371343,9.823643E-4
17726.34,2.371878,2.370785,0.001093668
17727.35,2.371671,2.370505,0.00116539
17728.36,2.371479,2.370226,0.001252864
17729.66,2.371267,2.369866,0.001400985
17730.31,2.371185,2.369687,0.001498775
17730.95,2.37113,2.36951,0.001619659
17731.6,2.371111,2.369331,0.001779607
17732.25,2.37115,2.369154,0.001996489
17732.58,2.371202,2.369064,0.002137611
17732.9,2.371279,2.368978,0.002300928
17733.22,2.37139,2.368893,0.002496524
17733.54,2.371541,2.368809,0.002731936
17733.87,2.37175,2.368724,0.003026113
17734.19,2.372015,2.368643,0.003372599
17734.52,2.372369,2.368561,0.003807285
17734.84,2.372805,2.368485,0.004320098
17735.17,2.373373,2.36841,0.004963117
17735.49,2.374061,2.368341,0.005719872
17735.81,2.37491,2.368277,0.006633458
17736.13,2.375951,2.368218,0.007733002
17736.46,2.377261,2.368165,0.009096659
17736.78,2.378801,2.368121,0.01067987
17737.1,2.380649,2.368087,0.01256156
17737.42,2.382851,2.368064,0.01478684
17737.75,2.385546,2.368053,0.01749311
17738.07,2.388626,2.368057,0.02056964
17738.39,2.392223,2.368077,0.02414635
17738.71,2.396394,2.368115,0.02827907
17739.0,2.400718,2.368166,0.03255155
17739.28,2.405425,2.368233,0.03719215
17739.57,2.410891,2.368321,0.0425704
17739.85,2.416774,2.368425,0.04834904
17740.14,2.423527,2.368554,0.05497209
17740.42,2.430708,2.368701,0.0620076
17740.98,2.447092,2.369059,0.07803302
17741.55,2.466565,2.369515,0.09705001
17742.11,2.488339,2.370052,0.1182871
17742.68,2.512884,2.37068,0.1422049
17743.24,2.538829,2.371361,0.1674674
17744.3,2.590196,2.372746,0.2174504
17745.35,2.638375,2.374062,0.2643127
17746.0,2.663575,2.374745,0.2888304
17746.64,2.682923,2.375253,0.3076702
17747.32,2.696041,2.375563,0.3204776
17747.74,2.699837,2.37562,0.3242168
17748.0,2.700459,2.3756,0.3248582
17748.03,2.700444,2.375595,0.3248491
17748.13,2.700269,2.375575,0.3246944
17748.22,2.699943,2.375551,0.3243918
17748.41,2.698731,2.375483,0.3232474
17748.55,2.697388,2.375419,0.3219686
17748.58,2.697051,2.375404,0.3216469
17748.62,2.696575,2.375383,0.3211921
17748.71,2.695392,2.375331,0.3200609
17748.79,2.694212,2.375281,0.3189311
17748.95,2.691496,2.37517,0.3163259
17749.27,2.684679,2.374902,0.3097775
17749.85,2.667991,2.374274,0.293717
17750.43,2.646544,2.373487,0.2730574
17751.53,2.597023,2.371688,0.2253348
17752.63,2.543172,2.369717,0.1734554
17753.18,2.51708,2.368746,0.1483338
17753.73,2.492567,2.367819,0.1247482
17754.28,2.470166,2.366953,0.1032133
17754.83,2.450215,2.366161,0.08405466
17755.38,2.43287,2.365448,0.06742162
17755.66,2.425045,2.365117,0.0599285
17755.93,2.418129,2.364817,0.05331212
17756.21,2.411589,2.364526,0.04706323
17756.48,2.405868,2.364263,0.04160477
17756.76,2.400513,2.36401,0.03650353
17757.03,2.395875,2.363782,0.03209324
17757.31,2.391574,2.363561,0.02801278
17757.58,2.387883,2.363364,0.02451946
17757.86,2.384491,2.363173,0.02131806
17758.13,2.381604,2.363001,0.01860262
17758.41,2.378972,2.362835,0.01613633
17758.68,2.376748,2.362685,0.01406249
17758.96,2.374734,2.362539,0.01219453
17759.23,2.373043,2.362407,0.01063626
17759.51,2.371521,2.362277,0.009243224
17759.78,2.370248,2.362159,0.008089337
17760.06,2.369107,2.362042,0.007064529
17760.33,2.368155,2.361934,0.006220713
17760.61,2.367303,2.361827,0.005475253
17760.88,2.366592,2.361728,0.00486425
17761.16,2.365955,2.361628,0.004326474
17761.43,2.365422,2.361535,0.003886929
17761.71,2.364942,2.361441,0.00350074
17761.98,2.364538,2.361352,0.003185286
17762.26,2.36417,2.361262,0.002907942
17762.53,2.363858,2.361177,0.002680943
17762.81,2.36357,2.36109,0.002480678
17763.08,2.363323,2.361007,0.002315951
17763.63,2.362889,2.360841,0.002048396
17764.18,2.362526,2.360677,0.001848562
17764.73,2.362212,2.360516,0.001695742
17765.28,2.361932,2.360356,0.001575714
17765.83,2.361676,2.360197,0.001478816
17766.66,2.361322,2.35996,0.001362556
17767.48,2.360998,2.359726,0.0012716
17769.13,2.360392,2.359259,0.001132841
17770.78,2.359826,2.358795,0.001030882
17772.43,2.359285,2.358333,9.524453E-4
17774.08,2.358762,2.357872,8.903991E-4
17775.73,2.358252,2.357412,8.40349E-4
17779.03,2.35726,2.356494,7.653112E-4
17782.33,2.356291,2.355579,7.123486E-4
17785.63,2.355338,2.354665,6.733105E-4
17788.93,2.354396,2.353752,6.437813E-4
17792.22,2.353464,2.352843,6.21205E-4
17799.65,2.351376,2.350791,5.855191E-4
17807.07,2.349304,2.348742,5.622365E-4
17821.91,2.345181,2.344644,5.362576E-4
17836.75,2.341067,2.340545,5.222199E-4
17851.59,2.336956,2.336442,5.142211E-4
17881.28,2.328725,2.328219,5.066797E-4
17910.96,2.320458,2.319954,5.046895E-4
18029.7,2.287322,2.286818,5.03489E-4
18275.99,2.217368,2.216852,5.164954E-4
18522.28,2.145034,2.1445,5.334548E-4
19014.85,1.997203,1.996631,5.712636E-4
19507.42,1.842446,1.84183,6.168428E-4
19753.71,1.761737,1.761092,6.445429E-4
19999.99,1.678881,1.678202,6.793043E-4
20005.25,1.677091,1.676411,6.803516E-4
20021.62,1.671492,1.670808,6.843188E-4
20037.99,1.665882,1.665193,6.891274E-4
20070.73,1.654634,1.653929,7.050912E-4
20087.1,1.649005,1.648289,7.162334E-4
20103.47,1.643372,1.642635,7.370032E-4
20111.66,1.640556,1.639802,7.54217E-4
20119.84,1.637751,1.636969,7.814893E-4
20128.02,1.63496,1.634135,8.25252E-4
20132.11,1.633577,1.632717,8.599348E-4
20136.2,1.632208,1.631298,9.09789E-4
20138.58,1.631422,1.630472,9.497416E-4
20140.95,1.630652,1.62965,0.001001827
20143.33,1.629896,1.628824,0.001072436
20145.7,1.629172,1.628001,0.001171595
20146.89,1.628826,1.627588,0.001238492
20148.08,1.628498,1.627175,0.001323554
20149.27,1.628199,1.626762,0.001437372
20149.86,1.628067,1.626557,0.001510389
20150.45,1.627952,1.626352,0.001599723
20151.05,1.627858,1.626144,0.001713733
20151.64,1.627798,1.62594,0.00185771
20152.23,1.627782,1.625736,0.002046118
20152.82,1.627829,1.625532,0.002296879
20153.12,1.627885,1.625429,0.002455902
20153.42,1.627967,1.625326,0.002641359
20153.72,1.62808,1.625222,0.002857964
20154.01,1.628225,1.625123,0.003102062
20154.31,1.628417,1.62502,0.003396536
20154.6,1.62865,1.624921,0.003728325
20154.9,1.628947,1.624819,0.004128075
20155.19,1.629298,1.624721,0.004577458
20155.58,1.629885,1.624589,0.005295498
20155.97,1.630625,1.624458,0.006166575
20156.36,1.631547,1.624329,0.007218264
20156.75,1.632681,1.6242,0.008481071
20157.14,1.634061,1.624073,0.009988157
20157.53,1.635722,1.623947,0.01177488
20157.92,1.637701,1.623823,0.01387811
20158.3,1.639972,1.623704,0.01626759
20158.69,1.642689,1.623584,0.01910521
20159.08,1.645834,1.623467,0.02236778
20159.47,1.649438,1.623352,0.02608674
20159.86,1.653527,1.623239,0.03028813
20160.25,1.65812,1.62313,0.03499064
20160.64,1.663226,1.623023,0.04020361
20161.03,1.668844,1.622919,0.04592505
20161.41,1.674795,1.62282,0.05197444
20162.19,1.688352,1.622625,0.06572638
20162.97,1.703326,1.622438,0.08088756
20164.53,1.734496,1.62207,0.1124253
20165.39,1.750007,1.621858,0.1281483
20166.24,1.762313,1.621632,0.1406813
20167.14,1.77065,1.621366,0.1492837
20167.62,1.772751,1.621212,0.1515395
20168.0,1.77317,1.621082,0.1520882
20168.54,1.771858,1.620888,0.1509705
20169.18,1.767478,1.620642,0.1468355
20169.74,1.761324,1.620414,0.1409096
20170.3,1.753291,1.620175,0.1331154
20171.27,1.735995,1.619744,0.1162515
20172.23,1.71645,1.619303,0.0971474
20173.2,1.696331,1.618856,0.07747589
20174.16,1.677759,1.61842,0.05933845
20174.64,1.669353,1.618207,0.05114544
20175.12,1.66166,1.617998,0.04366151
20175.6,1.654728,1.617794,0.03693487
20176.08,1.648574,1.617593,0.03098127
20176.65,1.642258,1.617361,0.02489752
20176.93,1.639534,1.617249,0.022285
20177.21,1.637045,1.617138,0.01990728
20177.49,1.634781,1.617028,0.01775289
20177.77,1.632729,1.61692,0.0158093
20178.05,1.630876,1.616812,0.01406323
20178.33,1.629207,1.616706,0.01250099
20178.62,1.627659,1.616597,0.01106196
20178.9,1.626323,1.616492,0.009831139
20179.18,1.625131,1.616389,0.008742432
20179.46,1.624068,1.616286,0.007782722
20179.74,1.623123,1.616183,0.006939456
20180.02,1.622282,1.616082,0.00620074
20180.3,1.621536,1.61598,0.005555412
20180.58,1.620873,1.61588,0.004993089
20180.87,1.620264,1.615776,0.004487978
20181.15,1.619741,1.615676,0.004065897
20181.43,1.619276,1.615576,0.003700235
20181.71,1.61886,1.615476,0.003383828
20181.99,1.618487,1.615377,0.003110253
20182.27,1.618152,1.615278,0.002873789
20182.55,1.617849,1.615179,0.002669372
20182.83,1.617573,1.615081,0.002492541
20183.4,1.617082,1.61488,0.002202109
20183.96,1.61667,1.614684,0.001986852
20184.52,1.616309,1.614487,0.001821991
20185.08,1.615985,1.614291,0.001693651
20185.97,1.615521,1.61398,0.001541206
20186.85,1.615103,1.613672,0.001431124
20187.74,1.614706,1.613361,0.001345673
20188.62,1.614331,1.613053,0.001278103
20190.39,1.613609,1.612435,0.00117463
20192.15,1.612919,1.61182,0.001099083
20193.92,1.612242,1.611201,0.001040808
20195.68,1.611581,1.610586,9.951388E-4
20199.21,1.61028,1.609352,9.282309E-4
20202.11,1.609227,1.608338,8.894489E-4
20205.0,1.608187,1.607327,8.601498E-4
20210.78,1.606124,1.605304,8.197662E-4
20222.34,1.60203,1.601256,7.748763E-4
20233.91,1.597951,1.597198,7.532094E-4
20245.47,1.593879,1.593138,7.411344E-4
20291.73,1.577566,1.576841,7.248972E-4
20430.51,1.52804,1.527305,7.353809E-4
20569.29,1.477616,1.476861,7.545949E-4
20846.84,1.375127,1.374327,8.000677E-4
21401.95,1.159531,1.158616,9.15271E-4
21679.51,1.046909,1.045922,9.871387E-4
21957.06,0.9313931,0.9303196,0.001073522
22234.61,0.8135057,0.8123247,0.001181059
22373.39,0.7536364,0.7523805,0.001255921
22442.78,0.7235083,0.7221975,0.001310868
22512.16,0.6933272,0.6919434,0.001383752
22562.28,0.6714991,0.6700286,0.001470494
22587.34,0.6605893,0.6590586,0.001530644
22612.39,0.6496966,0.6480859,0.001610635
22637.45,0.6388298,0.6371006,0.001729137
22662.51,0.6280176,0.6261093,0.001908328
22675.04,0.6226515,0.6206117,0.002039782
22687.57,0.6173295,0.6151135,0.002215991
22700.1,0.6120763,0.6096158,0.002460524
22706.36,0.6094875,0.6068697,0.002617816
22712.62,0.6069334,0.6041246,0.002808828
22718.41,0.6046148,0.601587,0.003027831
22724.19,0.6023544,0.5990559,0.003298505
22729.97,0.6001667,0.596528,0.003638652
22735.75,0.5980798,0.5940052,0.004074624
22741.54,0.5961329,0.5914859,0.004646992
22744.43,0.5952335,0.5902327,0.005000817
22747.32,0.5943968,0.5889834,0.005413397
22750.21,0.5936393,0.5877393,0.00590001
22753.1,0.5929835,0.586502,0.006481544
22755.99,0.592459,0.5852738,0.007185193
22758.88,0.5921052,0.584058,0.008047238
22762.1,0.5919809,0.5827236,0.009257271
22763.71,0.592058,0.5820672,0.009990806
22765.31,0.5922512,0.581424,0.01082715
22766.92,0.5925878,0.5807883,0.01179951
22768.52,0.5930958,0.5801707,0.01292508
22770.13,0.5938243,0.5795674,0.01425695
22771.73,0.5948215,0.5789909,0.01583057
22773.5,0.5963372,0.5783889,0.01794825
22775.27,0.5984345,0.5778381,0.02059642
22777.04,0.6013463,0.5773605,0.02398585
22777.92,0.6032067,0.5771607,0.02604597
22778.8,0.605429,0.5769947,0.02843435
22779.69,0.6081439,0.5768706,0.03127325
22780.57,0.6114307,0.5768055,0.03462522
22781.46,0.6155737,0.5768189,0.03875481
22782.34,0.6207893,0.5769421,0.04384722
22783.23,0.6276724,0.5772269,0.05044558
22783.67,0.6318832,0.5774489,0.05443428
22784.11,0.6367791,0.5777404,0.0590387
22784.55,0.6425037,0.5781163,0.06438739
22784.99,0.6492311,0.578595,0.07063611
22785.43,0.6571704,0.5791982,0.07797216
22785.87,0.6665716,0.5799525,0.08661911
22786.32,0.6780069,0.5809126,0.09709434
22786.76,0.6913217,0.5820733,0.1092483
22787.2,0.7071511,0.5834965,0.1236545
22787.64,0.7259553,0.5852311,0.1407242
22788.09,0.7488053,0.587385,0.1614203
22788.53,0.7752742,0.5899253,0.1853489
22788.97,0.8064593,0.5929631,0.2134961
22789.41,0.8430373,0.5965713,0.2464659
22789.86,0.8867639,0.6009312,0.2858327
22790.3,0.9364339,0.6059289,0.330505
22790.74,0.9936626,0.6117315,0.3819311
22791.18,1.05913,0.6184135,0.4407166
22791.62,1.133446,0.6260422,0.5074042
22792.06,1.217115,0.6346743,0.582441
22792.5,1.310493,0.6443507,0.6661423
22792.94,1.413746,0.6550928,0.7586535
22793.43,1.540268,0.6683052,0.8719628
22793.91,1.675534,0.6824809,0.9930529
22794.87,1.975632,0.7140814,1.261551
22796.79,2.639113,0.7845491,1.854564
22797.83,2.980365,0.8211262,2.159239
22798.87,3.26241,0.8516222,2.410788
22799.75,3.429191,0.8699093,2.559282
22800.63,3.513286,0.8794647,2.633821
22801.0,3.521692,0.8806203,2.641072
22801.75,3.488842,0.8776388,2.611203
22802.5,3.391617,0.8677564,2.523861
22803.52,3.16892,0.8445499,2.32437
22804.54,2.867536,0.8127575,2.054779
22806.18,2.304045,0.7527416,1.551304
22807.0,2.022378,0.7225243,1.299853
22807.82,1.759216,0.6941575,1.065059
22808.55,1.547954,0.6712749,0.8766796
22809.27,1.364656,0.6513209,0.7133351
22810.0,1.205602,0.6339054,0.5716968
22810.36,1.137003,0.626356,0.5106472
22810.72,1.074667,0.61947,0.4551974
22811.09,1.016849,0.6130563,0.4037932
22811.45,0.9663509,0.6074284,0.3589225
22811.81,0.9211728,0.6023677,0.3188051
22812.17,0.8809358,0.5978346,0.2831012
22812.54,0.8443176,0.5936824,0.2506351
22812.9,0.8128928,0.5900931,0.2227997
22813.26,0.7852207,0.5869068,0.1983139
22813.62,0.7609237,0.5840836,0.1768401
22813.99,0.7390904,0.5815204,0.15757
22814.35,0.7205551,0.5793189,0.1412362
22814.71,0.704374,0.5773723,0.1270017
22815.07,0.6902593,0.5756499,0.1146094
22815.44,0.677631,0.5740839,0.1035472
22815.8,0.6669313,0.5727332,0.09419819
22816.16,0.6575858,0.5715304,0.08605541
22816.52,0.6494093,0.5704557,0.0789535
22816.89,0.6420527,0.5694663,0.07258641
22817.25,0.6357688,0.5685999,0.06716893
22817.97,0.6253092,0.5671005,0.05820873
22818.7,0.616926,0.5658276,0.05109841
22819.42,0.6102661,0.5647527,0.04551335
22820.15,0.6047171,0.5637992,0.04091794
22820.87,0.6001319,0.5629601,0.03717178
22821.6,0.5961661,0.5621882,0.03397789
22822.32,0.5927763,0.5614877,0.03128865
22823.05,0.5897566,0.5608264,0.02893022
22823.77,0.5871097,0.5602135,0.02689614
22825.22,0.5825515,0.5590718,0.02347972
22826.67,0.5787696,0.5580242,0.02074544
22828.12,0.575558,0.5570466,0.01851148
22829.57,0.5727801,0.5561228,0.01665724
22831.02,0.5703399,0.5552415,0.01509842
22832.47,0.568168,0.5543941,0.01377389
22833.92,0.5662124,0.5535745,0.01263793
22835.37,0.5644332,0.5527776,0.01165558
22836.82,0.5627994,0.5519998,0.01079963
22839.72,0.5598747,0.5504893,0.009385472
22842.62,0.5572962,0.5490251,0.008271052
22845.52,0.5549717,0.5475956,0.00737605
22848.42,0.5528391,0.5461927,0.006646458
22851.71,0.5505973,0.5446261,0.005971159
22855.0,0.5485002,0.5430803,0.005419895
22858.29,0.5465153,0.5415509,0.004964393
22861.57,0.5446247,0.5400393,0.004585371
22864.86,0.5427986,0.5385338,0.004264795
22868.14,0.5410331,0.5370413,0.003991743
22874.71,0.5376213,0.5340716,0.003549754
22881.29,0.5343303,0.5311179,0.003212481
22887.86,0.5311351,0.528184,0.002951042
22894.43,0.5280063,0.5252619,0.00274441
22901.0,0.5249297,0.5223494,0.002580249
22913.38,0.5192257,0.5168796,0.002346131
22925.75,0.51361,0.5114319,0.002178085
22938.13,0.5080492,0.5059937,0.002055469
22950.5,0.5025365,0.5005714,0.00196504
22975.25,0.4915901,0.4897483,0.001841878
22999.99,0.4807223,0.4789574,0.001764909
23000.96,0.4802971,0.4785347,0.001762406
23001.91,0.4798809,0.4781208,0.001760029
23005.65,0.4782434,0.476492,0.001751346
23009.39,0.4766076,0.4748641,0.001743545
23016.86,0.4733445,0.4716147,0.00172981
23031.81,0.4668261,0.4651187,0.001707413
23061.71,0.4538318,0.4521543,0.001677461
23121.51,0.4279965,0.4263425,0.001653989
23258.2,0.369763,0.3680833,0.001679754
23394.89,0.3129084,0.3111612,0.001747149
23668.26,0.2054284,0.2034924,0.001935939
23804.95,0.1562216,0.1541709,0.002050681
23873.3,0.1330492,0.1309365,0.002112734
23941.64,0.1112721,0.1090932,0.002178903
24009.99,0.09053941,0.08829157,0.002247841
24078.33,0.07161604,0.06929471,0.002321331
24146.67,0.05443893,0.05204003,0.002398901
24215.01,0.03925877,0.03677789,0.002480874
24243.49,0.03359191,0.03107548,0.002516426
24271.97,0.02835224,0.02579939,0.00255285
24300.45,0.02354716,0.02095702,0.002590142
24328.92,0.01919847,0.01657016,0.00262831
24343.16,0.01716471,0.01451704,0.002647672
24357.4,0.01528455,0.01261722,0.002667327
24371.64,0.01353031,0.01084309,0.002687219
24385.88,0.0119044,0.009197049,0.002707351
24400.12,0.01041013,0.007682401,0.002727724
24414.36,0.009050786,0.006302441,0.002748345
24428.6,0.007829807,0.005060591,0.002769216
24442.83,0.006746796,0.003956477,0.002790318
24451.38,0.00616397,0.003360852,0.002803118
24459.92,0.005638993,0.002822988,0.002816004
24468.46,0.005167967,0.002338982,0.002828985
24477.0,0.004751528,0.001909466,0.002842062
24485.55,0.004390056,0.001534806,0.00285525
24494.09,0.004084364,0.001215846,0.002868518
24498.36,0.003952257,0.001077069,0.002875188
24502.63,0.003834916,9.530321E-4,0.002881884
24506.9,0.003732516,8.439118E-4,0.002888605
24511.17,0.003644846,7.494958E-4,0.002895351
24514.5,0.003586679,6.860497E-4,0.002900629
24517.82,0.00353763,6.317233E-4,0.002905907
24521.14,0.003497562,5.863628E-4,0.0029112
24524.46,0.003466527,5.50019E-4,0.002916508
24527.79,0.003444522,5.22675E-4,0.002921847
24531.11,0.003431734,5.045477E-4,0.002927186
24534.43,0.003428135,4.955942E-4,0.002932541
24537.75,0.003433778,4.95867E-4,0.002937911
24540.36,0.003444736,5.025931E-4,0.002942143
24542.97,0.003461464,5.150791E-4,0.002946385
24545.58,0.003483988,5.333514E-4,0.002950637
24548.19,0.003512335,5.574365E-4,0.002954898
24553.41,0.0035866,6.231497E-4,0.002963451
24558.63,0.00368447,7.124274E-4,0.002972042
24563.85,0.003806157,8.254841E-4,0.002980673
24569.07,0.00395191,9.625667E-4,0.002989344
24574.29,0.004122245,0.001124191,0.002998055
24579.51,0.004317936,0.001311129,0.003006807
24586.16,0.004602869,0.001584854,0.003018015
24592.8,0.004926635,0.001897365,0.00302927
24599.45,0.005291651,0.002251043,0.003040609
24606.09,0.005697485,0.002645489,0.003051997
24612.74,0.006145855,0.003082385,0.00306347
24619.38,0.006635879,0.003560886,0.003074993
24626.03,0.007169538,0.004082937,0.003086602
24632.67,0.007746124,0.004647861,0.003098263
24645.96,0.009045891,0.005924058,0.003121834
24659.25,0.01051071,0.007365047,0.003145663
24672.54,0.01215813,0.008988348,0.003169778
24685.83,0.01399414,0.01079995,0.003194183
24700.07,0.01617563,0.01295497,0.003220664
24714.31,0.01858368,0.01533619,0.00324749
24728.55,0.02122386,0.01794919,0.003274666
24742.79,0.02410187,0.02079967,0.0033022
24757.03,0.02722354,0.02389344,0.003330097
24771.27,0.0305949,0.02723654,0.003358363
24785.51,0.03422382,0.03083681,0.003387006
24799.74,0.03818478,0.03476866,0.003416116
24828.22,0.0467652,0.04328989,0.003475315
24856.69,0.05647116,0.05293506,0.0035361
24885.17,0.06737194,0.06377336,0.003598577
24913.64,0.07952372,0.07586095,0.003662767
24940.64,0.09227863,0.08855331,0.003725319
24967.64,0.1063458,0.1025561,0.003789632
24994.64,0.1216701,0.1178144,0.003855609
25021.64,0.138282,0.1343588,0.00392327
25048.64,0.1562625,0.1522698,0.0039927
25075.64,0.1758039,0.1717397,0.004064123
25129.64,0.2198966,0.2156833,0.00421324
25183.64,0.270637,0.2662665,0.004370506
25210.64,0.2988977,0.294445,0.004452613
25237.64,0.3304465,0.3259079,0.004538585
25291.64,0.396962,0.3922475,0.004714465
25345.64,0.472505,0.4676043,0.004900673
25391.66,0.5469257,0.5418552,0.005070532
25437.68,0.6285268,0.6232786,0.005248164
25483.7,0.7171648,0.7117315,0.005433354
25529.72,0.8182172,0.8125856,0.005631579
25621.76,1.05002,1.043962,0.006058252
25667.78,1.185256,1.178965,0.00629086
25713.8,1.335568,1.32903,0.006538022
25759.82,1.497985,1.491189,0.006796703
25805.84,1.677642,1.670571,0.007071575
25897.88,2.097399,2.089723,0.00767629
25943.9,2.335614,2.32761,0.008003905
25989.92,2.605523,2.597164,0.008358961
26081.95,3.214553,3.205426,0.00912749
26173.99,3.967328,3.957314,0.01001376
